item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
9606.ENSP00000178640	9606.ENSP00000259808	reaction		t	f	175
9606.ENSP00000178640	9606.ENSP00000261233	activation	activation	f	f	169
9606.ENSP00000178640	9606.ENSP00000260967	catalysis		t	f	173
9606.ENSP00000178640	9606.ENSP00000261211	catalysis		t	f	173
9606.ENSP00000178640	9606.ENSP00000261636	reaction		f	f	173
9606.ENSP00000178640	9606.ENSP00000261636	binding		f	t	173
9606.ENSP00000178640	9606.ENSP00000261233	ptmod		f	f	169
9606.ENSP00000178640	9606.ENSP00000261636	binding		f	f	173
9606.ENSP00000178640	9606.ENSP00000261636	inhibition	inhibition	t	f	172
9606.ENSP00000178640	9606.ENSP00000261636	catalysis		t	f	173
9606.ENSP00000178640	9606.ENSP00000261636	catalysis		t	t	173
9606.ENSP00000178640	9606.ENSP00000262187	reaction		f	f	212
9606.ENSP00000178640	9606.ENSP00000261890	binding		f	t	173
9606.ENSP00000178640	9606.ENSP00000261845	catalysis		t	t	248
9606.ENSP00000178640	9606.ENSP00000261845	activation	activation	f	f	250
9606.ENSP00000178640	9606.ENSP00000261799	catalysis		t	f	163
9606.ENSP00000178640	9606.ENSP00000261799	ptmod		f	f	169
9606.ENSP00000178640	9606.ENSP00000261845	catalysis		t	f	248
9606.ENSP00000178640	9606.ENSP00000261845	binding		f	f	248
9606.ENSP00000178640	9606.ENSP00000261845	binding		f	t	248
9606.ENSP00000178640	9606.ENSP00000261890	binding		f	f	173
9606.ENSP00000178640	9606.ENSP00000261845	ptmod		t	t	229
9606.ENSP00000178640	9606.ENSP00000261845	inhibition	inhibition	t	t	248
9606.ENSP00000178640	9606.ENSP00000261845	ptmod		f	f	250
9606.ENSP00000178640	9606.ENSP00000261845	reaction		t	t	248
9606.ENSP00000178640	9606.ENSP00000261845	reaction		f	f	248
9606.ENSP00000178640	9606.ENSP00000261845	reaction		t	f	248
9606.ENSP00000178640	9606.ENSP00000262187	inhibition	inhibition	t	f	211
9606.ENSP00000178640	9606.ENSP00000261937	activation	activation	f	f	169
9606.ENSP00000178640	9606.ENSP00000261890	inhibition	inhibition	t	f	172
9606.ENSP00000178640	9606.ENSP00000261890	catalysis		t	f	173
9606.ENSP00000178640	9606.ENSP00000261890	catalysis		t	t	173
9606.ENSP00000178640	9606.ENSP00000261890	reaction		t	t	173
9606.ENSP00000178640	9606.ENSP00000261890	reaction		f	f	173
9606.ENSP00000178640	9606.ENSP00000261890	reaction		t	f	173
9606.ENSP00000178640	9606.ENSP00000262187	catalysis		t	t	212
9606.ENSP00000178640	9606.ENSP00000261991	activation	activation	f	f	169
9606.ENSP00000178640	9606.ENSP00000261937	catalysis		t	f	163
9606.ENSP00000178640	9606.ENSP00000261937	ptmod		f	f	169
9606.ENSP00000178640	9606.ENSP00000262187	catalysis		t	f	212
9606.ENSP00000178640	9606.ENSP00000262187	binding		f	f	212
9606.ENSP00000178640	9606.ENSP00000262187	binding		f	t	212
9606.ENSP00000178640	9606.ENSP00000262211	activation	activation	f	f	169
9606.ENSP00000178640	9606.ENSP00000262187	reaction		t	f	212
9606.ENSP00000178640	9606.ENSP00000262187	reaction		t	t	212
9606.ENSP00000179259	9606.ENSP00000225577	activation	activation	f	f	169
9606.ENSP00000179259	9606.ENSP00000262211	ptmod		f	f	169
9606.ENSP00000179259	9606.ENSP00000262211	activation	activation	f	f	169
9606.ENSP00000179259	9606.ENSP00000232375	binding		f	t	274
9606.ENSP00000179259	9606.ENSP00000225577	ptmod		f	f	169
9606.ENSP00000179259	9606.ENSP00000232375	binding		f	f	274
9606.ENSP00000179259	9606.ENSP00000261991	ptmod		f	f	169
9606.ENSP00000179259	9606.ENSP00000250971	expression	inhibition	t	f	416
9606.ENSP00000179259	9606.ENSP00000261991	activation	activation	f	f	169
9606.ENSP00000180166	9606.ENSP00000229395	catalysis		t	t	900
9606.ENSP00000180166	9606.ENSP00000168712	catalysis		t	t	900
9606.ENSP00000180166	9606.ENSP00000215530	catalysis		t	t	901
9606.ENSP00000180166	9606.ENSP00000168712	catalysis		t	f	900
9606.ENSP00000180166	9606.ENSP00000257408	inhibition	inhibition	t	t	901
9606.ENSP00000180166	9606.ENSP00000215530	catalysis		t	f	901
9606.ENSP00000180166	9606.ENSP00000168712	reaction		t	f	900
9606.ENSP00000180166	9606.ENSP00000168712	inhibition	inhibition	t	f	900
9606.ENSP00000180166	9606.ENSP00000168712	inhibition	inhibition	t	t	900
9606.ENSP00000180166	9606.ENSP00000211287	catalysis		t	f	273
9606.ENSP00000180166	9606.ENSP00000168712	reaction		t	t	900
9606.ENSP00000180166	9606.ENSP00000172229	activation	activation	f	f	800
9606.ENSP00000180166	9606.ENSP00000229395	catalysis		t	f	900
9606.ENSP00000180166	9606.ENSP00000222462	expression	inhibition	t	f	192
9606.ENSP00000180166	9606.ENSP00000215530	reaction		t	f	901
9606.ENSP00000180166	9606.ENSP00000215530	inhibition	inhibition	t	f	901
9606.ENSP00000180166	9606.ENSP00000215530	inhibition	inhibition	t	t	901
9606.ENSP00000180166	9606.ENSP00000215832	catalysis		t	f	924
9606.ENSP00000180166	9606.ENSP00000215530	reaction		t	t	901
9606.ENSP00000180166	9606.ENSP00000215659	catalysis		t	f	273
9606.ENSP00000180166	9606.ENSP00000228837	reaction		t	t	901
9606.ENSP00000180166	9606.ENSP00000228837	catalysis		t	t	901
9606.ENSP00000180166	9606.ENSP00000225512	expression	inhibition	t	f	196
9606.ENSP00000180166	9606.ENSP00000228837	catalysis		t	f	901
9606.ENSP00000180166	9606.ENSP00000228837	reaction		t	f	901
9606.ENSP00000180166	9606.ENSP00000228837	inhibition	inhibition	t	f	901
9606.ENSP00000180166	9606.ENSP00000228837	inhibition	inhibition	t	t	901
9606.ENSP00000180166	9606.ENSP00000257408	inhibition	inhibition	t	f	901
9606.ENSP00000180166	9606.ENSP00000244007	reaction		t	f	901
9606.ENSP00000180166	9606.ENSP00000237837	inhibition	inhibition	t	t	902
9606.ENSP00000180166	9606.ENSP00000229794	catalysis		t	f	273
9606.ENSP00000180166	9606.ENSP00000229395	reaction		t	f	900
9606.ENSP00000180166	9606.ENSP00000229395	reaction		t	t	900
9606.ENSP00000180166	9606.ENSP00000237837	inhibition	inhibition	t	f	902
9606.ENSP00000180166	9606.ENSP00000237837	catalysis		t	f	902
9606.ENSP00000180166	9606.ENSP00000237837	catalysis		t	t	902
9606.ENSP00000180166	9606.ENSP00000244007	reaction		f	f	901
9606.ENSP00000180166	9606.ENSP00000244007	binding		f	f	901
9606.ENSP00000180166	9606.ENSP00000237837	reaction		t	f	902
9606.ENSP00000180166	9606.ENSP00000237837	reaction		t	t	902
9606.ENSP00000180166	9606.ENSP00000244007	catalysis		t	t	901
9606.ENSP00000180166	9606.ENSP00000244007	binding		f	t	901
9606.ENSP00000180166	9606.ENSP00000244007	catalysis		t	f	901
9606.ENSP00000180166	9606.ENSP00000257408	catalysis		t	t	901
9606.ENSP00000180166	9606.ENSP00000254667	catalysis		t	t	155
9606.ENSP00000180166	9606.ENSP00000246841	binding		f	t	900
9606.ENSP00000180166	9606.ENSP00000244007	reaction		t	t	901
9606.ENSP00000180166	9606.ENSP00000246841	binding		f	f	900
9606.ENSP00000180166	9606.ENSP00000254667	catalysis		t	f	155
9606.ENSP00000180166	9606.ENSP00000254667	binding		f	f	155
9606.ENSP00000180166	9606.ENSP00000254667	binding		f	t	155
9606.ENSP00000180166	9606.ENSP00000257408	catalysis		t	f	901
9606.ENSP00000180166	9606.ENSP00000254667	reaction		t	t	155
9606.ENSP00000180166	9606.ENSP00000254667	reaction		f	f	155
9606.ENSP00000180166	9606.ENSP00000254667	reaction		t	f	155
9606.ENSP00000180166	9606.ENSP00000257290	activation	activation	f	f	822
9606.ENSP00000180166	9606.ENSP00000256078	activation	activation	t	t	924
9606.ENSP00000180166	9606.ENSP00000256078	catalysis		t	t	924
9606.ENSP00000180166	9606.ENSP00000262039	binding		f	f	169
9606.ENSP00000180166	9606.ENSP00000259748	reaction		f	f	905
9606.ENSP00000180166	9606.ENSP00000259748	binding		f	f	905
9606.ENSP00000180166	9606.ENSP00000257408	reaction		t	f	901
9606.ENSP00000180166	9606.ENSP00000257408	reaction		t	t	901
9606.ENSP00000180166	9606.ENSP00000259748	catalysis		t	t	905
9606.ENSP00000180166	9606.ENSP00000259748	binding		f	t	905
9606.ENSP00000180166	9606.ENSP00000259748	catalysis		t	f	905
9606.ENSP00000180166	9606.ENSP00000261937	activation	activation	f	f	822
9606.ENSP00000180166	9606.ENSP00000259988	activation	activation	t	f	225
9606.ENSP00000180166	9606.ENSP00000259748	reaction		t	f	905
9606.ENSP00000180166	9606.ENSP00000259748	reaction		t	t	905
9606.ENSP00000180166	9606.ENSP00000261799	activation	activation	f	f	822
9606.ENSP00000180166	9606.ENSP00000259988	binding		f	f	236
9606.ENSP00000180166	9606.ENSP00000259988	binding		f	t	236
9606.ENSP00000180166	9606.ENSP00000262039	binding		f	t	169
9606.ENSP00000180173	9606.ENSP00000256190	binding		f	t	294
9606.ENSP00000180173	9606.ENSP00000256190	binding		f	f	294
9606.ENSP00000180173	9606.ENSP00000221086	binding		f	t	493
9606.ENSP00000180173	9606.ENSP00000221086	binding		f	f	493
9606.ENSP00000180173	9606.ENSP00000262039	binding		f	f	282
9606.ENSP00000180173	9606.ENSP00000262039	binding		f	t	282
9606.ENSP00000181383	9606.ENSP00000226067	activation	activation	t	f	439
9606.ENSP00000181383	9606.ENSP00000243924	expression		t	f	416
9606.ENSP00000181383	9606.ENSP00000250971	activation	activation	t	f	416
9606.ENSP00000181839	9606.ENSP00000222270	binding		f	f	172
9606.ENSP00000181839	9606.ENSP00000247219	binding		f	t	260
9606.ENSP00000181839	9606.ENSP00000221265	reaction		t	t	284
9606.ENSP00000181839	9606.ENSP00000216297	catalysis		t	t	286
9606.ENSP00000181839	9606.ENSP00000025008	binding		f	t	720
9606.ENSP00000181839	9606.ENSP00000025008	binding		f	f	720
9606.ENSP00000181839	9606.ENSP00000216297	catalysis		t	f	286
9606.ENSP00000181839	9606.ENSP00000216297	binding		f	f	286
9606.ENSP00000181839	9606.ENSP00000216297	binding		f	t	286
9606.ENSP00000181839	9606.ENSP00000221265	reaction		t	f	284
9606.ENSP00000181839	9606.ENSP00000216297	reaction		t	t	286
9606.ENSP00000181839	9606.ENSP00000216297	reaction		f	f	286
9606.ENSP00000181839	9606.ENSP00000216297	reaction		t	f	286
9606.ENSP00000181839	9606.ENSP00000221265	reaction		f	f	284
9606.ENSP00000181839	9606.ENSP00000221265	binding		f	f	284
9606.ENSP00000181839	9606.ENSP00000221265	binding		f	t	284
9606.ENSP00000181839	9606.ENSP00000247219	binding		f	f	260
9606.ENSP00000181839	9606.ENSP00000230354	reaction		f	f	260
9606.ENSP00000181839	9606.ENSP00000225504	reaction		t	f	414
9606.ENSP00000181839	9606.ENSP00000225504	binding		f	t	414
9606.ENSP00000181839	9606.ENSP00000222270	binding		f	t	172
9606.ENSP00000181839	9606.ENSP00000225504	binding		f	f	414
9606.ENSP00000181839	9606.ENSP00000225504	reaction		f	f	414
9606.ENSP00000181839	9606.ENSP00000225504	catalysis		t	f	414
9606.ENSP00000181839	9606.ENSP00000225504	catalysis		t	t	414
9606.ENSP00000181839	9606.ENSP00000230354	catalysis		t	t	260
9606.ENSP00000181839	9606.ENSP00000227507	binding		f	t	761
9606.ENSP00000181839	9606.ENSP00000225504	reaction		t	t	414
9606.ENSP00000181839	9606.ENSP00000227507	binding		f	f	761
9606.ENSP00000181839	9606.ENSP00000230354	catalysis		t	f	260
9606.ENSP00000181839	9606.ENSP00000230354	binding		f	f	260
9606.ENSP00000181839	9606.ENSP00000230354	binding		f	t	260
9606.ENSP00000181839	9606.ENSP00000244741	binding		f	t	721
9606.ENSP00000181839	9606.ENSP00000234827	reaction		f	f	271
9606.ENSP00000181839	9606.ENSP00000234827	binding		f	f	271
9606.ENSP00000181839	9606.ENSP00000230354	reaction		t	f	260
9606.ENSP00000181839	9606.ENSP00000230354	reaction		t	t	260
9606.ENSP00000181839	9606.ENSP00000234827	catalysis		t	t	271
9606.ENSP00000181839	9606.ENSP00000234827	binding		f	t	271
9606.ENSP00000181839	9606.ENSP00000234827	catalysis		t	f	271
9606.ENSP00000181839	9606.ENSP00000244741	binding		f	f	721
9606.ENSP00000181839	9606.ENSP00000237654	binding		f	f	245
9606.ENSP00000181839	9606.ENSP00000234827	reaction		t	f	271
9606.ENSP00000181839	9606.ENSP00000234827	reaction		t	t	271
9606.ENSP00000181839	9606.ENSP00000243349	binding		f	t	724
9606.ENSP00000181839	9606.ENSP00000237654	binding		f	t	245
9606.ENSP00000181839	9606.ENSP00000243349	binding		f	f	724
9606.ENSP00000181839	9606.ENSP00000258418	binding		f	f	552
9606.ENSP00000181839	9606.ENSP00000256443	binding		f	t	855
9606.ENSP00000181839	9606.ENSP00000247470	binding		f	t	720
9606.ENSP00000181839	9606.ENSP00000247219	reaction		f	f	260
9606.ENSP00000181839	9606.ENSP00000247219	catalysis		t	f	260
9606.ENSP00000181839	9606.ENSP00000247219	catalysis		t	t	260
9606.ENSP00000181839	9606.ENSP00000247470	binding		f	f	720
9606.ENSP00000181839	9606.ENSP00000247219	reaction		t	f	260
9606.ENSP00000181839	9606.ENSP00000247219	reaction		t	t	260
9606.ENSP00000181839	9606.ENSP00000256443	binding		f	f	855
9606.ENSP00000181839	9606.ENSP00000256398	binding		f	f	163
9606.ENSP00000181839	9606.ENSP00000255465	binding		f	f	412
9606.ENSP00000181839	9606.ENSP00000255465	binding		f	t	412
9606.ENSP00000181839	9606.ENSP00000256442	binding		f	t	339
9606.ENSP00000181839	9606.ENSP00000256398	binding		f	t	163
9606.ENSP00000181839	9606.ENSP00000256442	binding		f	f	339
9606.ENSP00000181839	9606.ENSP00000257904	binding		f	t	773
9606.ENSP00000181839	9606.ENSP00000256897	binding		f	f	866
9606.ENSP00000181839	9606.ENSP00000256443	ptmod		t	f	165
9606.ENSP00000181839	9606.ENSP00000256443	catalysis		t	f	505
9606.ENSP00000181839	9606.ENSP00000256443	catalysis		t	t	505
9606.ENSP00000181839	9606.ENSP00000256443	reaction		t	t	505
9606.ENSP00000181839	9606.ENSP00000256443	reaction		f	f	505
9606.ENSP00000181839	9606.ENSP00000256443	reaction		t	f	505
9606.ENSP00000181839	9606.ENSP00000257904	binding		f	f	773
9606.ENSP00000181839	9606.ENSP00000256897	catalysis		t	t	541
9606.ENSP00000181839	9606.ENSP00000256897	binding		f	t	866
9606.ENSP00000181839	9606.ENSP00000256897	catalysis		t	f	541
9606.ENSP00000181839	9606.ENSP00000256897	reaction		t	t	541
9606.ENSP00000181839	9606.ENSP00000256897	reaction		f	f	541
9606.ENSP00000181839	9606.ENSP00000256897	reaction		t	f	541
9606.ENSP00000181839	9606.ENSP00000261900	reaction		t	f	475
9606.ENSP00000181839	9606.ENSP00000261245	binding		f	t	751
9606.ENSP00000181839	9606.ENSP00000260967	binding		f	t	319
9606.ENSP00000181839	9606.ENSP00000258418	binding		f	t	552
9606.ENSP00000181839	9606.ENSP00000260967	binding		f	f	319
9606.ENSP00000181839	9606.ENSP00000261245	binding		f	f	751
9606.ENSP00000181839	9606.ENSP00000261211	binding		f	f	258
9606.ENSP00000181839	9606.ENSP00000261211	binding		f	t	258
9606.ENSP00000181839	9606.ENSP00000261900	reaction		f	f	475
9606.ENSP00000181839	9606.ENSP00000261900	binding		f	f	847
9606.ENSP00000181839	9606.ENSP00000261254	binding		f	f	750
9606.ENSP00000181839	9606.ENSP00000261254	binding		f	t	750
9606.ENSP00000181839	9606.ENSP00000261900	catalysis		t	t	475
9606.ENSP00000181839	9606.ENSP00000261900	binding		f	t	847
9606.ENSP00000181839	9606.ENSP00000261900	catalysis		t	f	475
9606.ENSP00000181839	9606.ENSP00000262173	binding		f	t	173
9606.ENSP00000181839	9606.ENSP00000261900	reaction		t	t	475
9606.ENSP00000181839	9606.ENSP00000262173	binding		f	f	173
9606.ENSP00000182290	9606.ENSP00000222573	binding		f	t	360
9606.ENSP00000182290	9606.ENSP00000007722	binding		f	t	360
9606.ENSP00000182290	9606.ENSP00000007722	binding		f	f	360
9606.ENSP00000182290	9606.ENSP00000222573	binding		f	f	360
9606.ENSP00000182290	9606.ENSP00000200181	binding		f	f	360
9606.ENSP00000182290	9606.ENSP00000200181	binding		f	t	360
9606.ENSP00000182290	9606.ENSP00000262017	binding		f	f	364
9606.ENSP00000182290	9606.ENSP00000261023	binding		f	f	360
9606.ENSP00000182290	9606.ENSP00000261023	binding		f	t	360
9606.ENSP00000182290	9606.ENSP00000262017	binding		f	t	364
9606.ENSP00000183605	9606.ENSP00000064724	reaction		t	f	900
9606.ENSP00000183605	9606.ENSP00000064724	binding		f	t	810
9606.ENSP00000183605	9606.ENSP00000064724	binding		f	f	810
9606.ENSP00000183605	9606.ENSP00000064724	reaction		t	t	900
9606.ENSP00000184183	9606.ENSP00000228850	binding		f	t	477
9606.ENSP00000184183	9606.ENSP00000228850	binding		f	f	477
9606.ENSP00000184266	9606.ENSP00000215565	reaction		t	t	956
9606.ENSP00000184266	9606.ENSP00000215565	reaction		t	f	956
9606.ENSP00000184266	9606.ENSP00000215565	reaction		f	f	956
9606.ENSP00000184266	9606.ENSP00000002125	binding		f	f	900
9606.ENSP00000184266	9606.ENSP00000002125	reaction		t	t	900
9606.ENSP00000184266	9606.ENSP00000002125	reaction		t	f	900
9606.ENSP00000184266	9606.ENSP00000002125	binding		f	t	900
9606.ENSP00000184266	9606.ENSP00000002125	reaction		f	f	900
9606.ENSP00000184266	9606.ENSP00000215565	binding		f	t	960
9606.ENSP00000184266	9606.ENSP00000007516	reaction		f	f	947
9606.ENSP00000184266	9606.ENSP00000007516	binding		f	f	960
9606.ENSP00000184266	9606.ENSP00000007516	binding		f	t	960
9606.ENSP00000184266	9606.ENSP00000215565	binding		f	f	960
9606.ENSP00000184266	9606.ENSP00000007516	reaction		t	f	947
9606.ENSP00000184266	9606.ENSP00000007516	reaction		t	t	947
9606.ENSP00000184266	9606.ENSP00000260361	binding		f	f	901
9606.ENSP00000184266	9606.ENSP00000247866	reaction		t	t	956
9606.ENSP00000184266	9606.ENSP00000237889	binding		f	t	925
9606.ENSP00000184266	9606.ENSP00000233627	reaction		f	f	956
9606.ENSP00000184266	9606.ENSP00000233627	binding		f	f	960
9606.ENSP00000184266	9606.ENSP00000233627	binding		f	t	960
9606.ENSP00000184266	9606.ENSP00000237889	binding		f	f	925
9606.ENSP00000184266	9606.ENSP00000233627	reaction		t	f	956
9606.ENSP00000184266	9606.ENSP00000233627	reaction		t	t	956
9606.ENSP00000184266	9606.ENSP00000247866	reaction		t	f	956
9606.ENSP00000184266	9606.ENSP00000237889	reaction		t	t	925
9606.ENSP00000184266	9606.ENSP00000237889	reaction		f	f	925
9606.ENSP00000184266	9606.ENSP00000237889	reaction		t	f	925
9606.ENSP00000184266	9606.ENSP00000247866	reaction		f	f	956
9606.ENSP00000184266	9606.ENSP00000247866	binding		f	f	960
9606.ENSP00000184266	9606.ENSP00000247866	binding		f	t	960
9606.ENSP00000184266	9606.ENSP00000259037	reaction		t	t	956
9606.ENSP00000184266	9606.ENSP00000252711	binding		f	t	918
9606.ENSP00000184266	9606.ENSP00000252102	reaction		f	f	952
9606.ENSP00000184266	9606.ENSP00000252102	binding		f	f	960
9606.ENSP00000184266	9606.ENSP00000252102	binding		f	t	960
9606.ENSP00000184266	9606.ENSP00000252711	binding		f	f	918
9606.ENSP00000184266	9606.ENSP00000252102	reaction		t	f	952
9606.ENSP00000184266	9606.ENSP00000252102	reaction		t	t	952
9606.ENSP00000184266	9606.ENSP00000259037	reaction		t	f	956
9606.ENSP00000184266	9606.ENSP00000252711	reaction		t	t	918
9606.ENSP00000184266	9606.ENSP00000252711	reaction		f	f	918
9606.ENSP00000184266	9606.ENSP00000252711	reaction		t	f	918
9606.ENSP00000184266	9606.ENSP00000259037	reaction		f	f	956
9606.ENSP00000184266	9606.ENSP00000259037	binding		f	f	960
9606.ENSP00000184266	9606.ENSP00000259037	binding		f	t	960
9606.ENSP00000184266	9606.ENSP00000260361	reaction		t	f	901
9606.ENSP00000184266	9606.ENSP00000260361	binding		f	t	901
9606.ENSP00000184266	9606.ENSP00000260361	reaction		f	f	901
9606.ENSP00000184266	9606.ENSP00000260361	reaction		t	t	901
9606.ENSP00000184956	9606.ENSP00000215832	ptmod		t	f	433
9606.ENSP00000185150	9606.ENSP00000238789	catalysis		t	f	325
9606.ENSP00000185150	9606.ENSP00000238789	binding		f	t	325
9606.ENSP00000185150	9606.ENSP00000238789	binding		f	f	325
9606.ENSP00000185150	9606.ENSP00000166345	binding		f	f	175
9606.ENSP00000185150	9606.ENSP00000003084	reaction		t	t	900
9606.ENSP00000185150	9606.ENSP00000003084	catalysis		t	f	900
9606.ENSP00000185150	9606.ENSP00000003084	binding		f	f	900
9606.ENSP00000185150	9606.ENSP00000003084	binding		f	t	900
9606.ENSP00000185150	9606.ENSP00000003084	reaction		t	f	900
9606.ENSP00000185150	9606.ENSP00000003084	catalysis		t	t	900
9606.ENSP00000185150	9606.ENSP00000003084	reaction		f	f	900
9606.ENSP00000185150	9606.ENSP00000158771	reaction		t	t	935
9606.ENSP00000185150	9606.ENSP00000158771	catalysis		t	f	935
9606.ENSP00000185150	9606.ENSP00000158771	binding		f	f	935
9606.ENSP00000185150	9606.ENSP00000158771	binding		f	t	935
9606.ENSP00000185150	9606.ENSP00000158771	reaction		t	f	935
9606.ENSP00000185150	9606.ENSP00000158771	catalysis		t	t	935
9606.ENSP00000185150	9606.ENSP00000158771	reaction		f	f	935
9606.ENSP00000185150	9606.ENSP00000215555	binding		f	t	305
9606.ENSP00000185150	9606.ENSP00000194118	binding		f	f	338
9606.ENSP00000185150	9606.ENSP00000166345	catalysis		t	t	175
9606.ENSP00000185150	9606.ENSP00000166345	binding		f	t	175
9606.ENSP00000185150	9606.ENSP00000166345	catalysis		t	f	175
9606.ENSP00000185150	9606.ENSP00000166345	reaction		t	t	175
9606.ENSP00000185150	9606.ENSP00000166345	reaction		f	f	175
9606.ENSP00000185150	9606.ENSP00000166345	reaction		t	f	175
9606.ENSP00000185150	9606.ENSP00000215555	binding		f	f	305
9606.ENSP00000185150	9606.ENSP00000194118	catalysis		t	t	338
9606.ENSP00000185150	9606.ENSP00000194118	binding		f	t	338
9606.ENSP00000185150	9606.ENSP00000194118	catalysis		t	f	338
9606.ENSP00000185150	9606.ENSP00000194118	reaction		t	t	338
